Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0.025411,-0.006656,9.800302,0.004863,-0.005446,0.006607
0.038874,0.001926,9.789482,0.005601,-0.0043,0.003313
0.036383,-0.010301,9.790576,0.005662,-0.003248,0.004499
0.048245,0.007891,9.786286,0.00613,-0.003803,0.00551
0.036289,-0.010734,9.799203,0.009081,-0.006111,0.00209
0.0405,0.000341,9.797404,0.00508,-0.007585,0.005778
0.028686,-0.006653,9.809587,0.004143,-0.00135,0.004868
0.037755,-0.006159,9.803311,0.004534,-0.003231,0.00254
0.036744,-0.003231,9.802962,0.003415,-0.002289,0.003603
0.030284,0.004936,9.796087,0.006316,-0.006134,0.006495
0.026791,-0.004588,9.814771,0.005446,-0.004812,0.005774
0.029836,0.004204,9.799192,0.004863,-0.003847,0.003755
0.026538,-0.001804,9.798209,0.007233,-0.003978,0.00322
0.02765,-0.012516,9.791682,0.005693,-0.003092,0.005352
0.043214,-0.010932,9.792254,0.003292,-0.005981,0.00294
0.050043,0.003613,9.791107,0.000677,-0.004121,0.004369
0.037155,-0.005601,9.815385,0.003058,-0.002851,0.003158
0.038107,0.001534,9.800182,0.009456,-0.005659,0.006135
0.029259,-0.007301,9.802688,0.005104,-0.002753,0.003745
0.047076,0.004824,9.792854,0.005423,-0.00402,0.003771
0.041173,-0.006146,9.790875,0.004195,-0.00615,0.005166
0.031681,0.012211,9.806394,0.008214,-0.002372,0.002643
0.018007,-0.013086,9.812454,0.006555,-0.002635,0.002749
0.038232,0.004886,9.801548,0.002268,-0.003681,0.002757
0.029342,-0.008026,9.805108,0.00419,-0.0032,0.003314
0.044885,-0.000701,9.804966,0.003637,-0.005848,0.00782
0.035743,-0.003324,9.799868,0.001403,-0.003678,0.004432
0.035315,0.001561,9.79641,0.005065,-0.004821,0.006057
0.038302,-0.010476,9.815051,0.005458,-0.003747,0.004039
0.039001,-0.000858,9.794662,0.003572,-0.004223,0.004683
0.023921,-0.019396,9.809676,0.006903,-0.00411,0.004528
0.036416,-0.002762,9.801586,0.005597,-0.00386,0.00579
0.032869,-0.003479,9.809549,0.006291,-0.006418,0.003903
0.023931,0.000362,9.805804,0.004422,-0.005229,0.006134
0.034435,-0.009002,9.792312,0.004081,-0.004639,0.005409
0.037326,-0.000035,9.796398,0.005816,-0.006347,0.002546
0.03753,-0.000802,9.797778,0.009478,-0.002237,0.005109
0.039538,-0.01591,9.793334,0.006235,-0.00427,0.000783
0.040148,0.006368,9.797729,0.004813,-0.002845,0.004707
0.033641,0.007096,9.787776,0.008701,-0.003339,0.005514
0.028315,-0.002812,9.808542,0.006253,-0.004047,0.006184
0.037927,0.006881,9.810855,0.006627,-0.00254,0.003556
0.026682,-0.007299,9.819264,0.006429,-0.001694,0.003779
0.044431,0.003497,9.805642,0.004133,-0.004709,0.003072
0.02021,-0.000535,9.809972,0.006368,-0.003785,0.005777
0.041258,0.002662,9.803949,0.00331,-0.003882,0.001323
0.028908,-0.013804,9.798923,0.003795,-0.006421,0.003206
0.022791,0.009652,9.801991,0.007267,-0.004517,0.003169
0.010203,-0.011665,9.801127,0.00536,-0.003802,0.003817
0.032463,0.005949,9.791237,0.006091,-0.003093,0.007943
0.027346,-0.006556,9.808907,0.007018,-0.003254,0.003521
0.04457,0.013688,9.795947,0.008217,-0.005263,0.006862
0.02576,-0.00421,9.799947,0.007259,-0.007335,0.003489
0.040613,0.000991,9.804296,0.005139,-0.003979,0.001591
0.024946,0.003857,9.803375,0.00708,-0.00648,0.00414
0.032251,0.00245,9.795048,0.004084,-0.004877,0.002739
0.032098,0.006919,9.791923,0.004392,-0.002625,0.004484
0.039329,0.008019,9.796353,0.004919,-0.005435,0.003574
0.036154,-0.005338,9.803325,0.007475,-0.005468,0.005834
0.045268,0.009989,9.802509,0.007673,-0.003696,0.003822
0.039761,0.00093,9.805344,0.004756,-0.004787,0.000578
0.052003,0.005906,9.795573,0.005485,-0.002021,0.004634
0.041185,-0.010061,9.815372,0.006242,-0.000511,0.005111
0.046354,0.00646,9.80286,0.002534,-0.004027,0.004623
0.049361,-0.006667,9.797361,0.00528,-0.006819,0.005148
0.047175,-0.005755,9.801175,0.003728,-0.004439,0.002014
0.044268,-0.014902,9.803299,0.004294,-0.002664,0.004958
0.040659,-0.011338,9.812626,0.007826,-0.004642,0.006801
0.028511,-0.006702,9.811666,0.003586,-0.004749,0.006197
0.031556,0.019572,9.793263,0.006366,-0.002903,0.003603
0.006912,-0.007303,9.802164,0.005345,-0.006338,0.003885
0.020994,-0.006063,9.796882,0.005119,-0.006731,0.00488
0.018271,-0.00671,9.793457,0.006218,-0.004769,0.004826
0.027109,-0.010412,9.800651,0.005053,-0.005297,0.004192
0.026019,-0.005644,9.796846,0.005837,-0.00583,0.002956
0.034305,0.008624,9.77914,0.004921,-0.001778,0.0016
0.030622,-0.00862,9.797169,0.00578,-0.003369,0.004924
0.044565,0.003308,9.795298,0.003135,-0.001477,0.005503
0.036603,0.010905,9.8036,0.008149,-0.003876,0.002635
0.038803,0.020737,9.807002,0.00694,-0.003526,0.007028
0.020748,0.009279,9.81028,0.006861,-0.002604,0.004438
0.038782,0.015924,9.807016,0.005659,-0.004046,0.005886
0.043971,0.008837,9.808381,0.004647,-0.003574,0.002903
0.044799,0.008248,9.805967,0.007064,-0.006943,0.005781
0.022254,-0.011465,9.840349,0.004186,-0.003749,0.004653
0.043432,0.011576,9.811829,0.004697,-0.005343,0.002453
0.035224,0.005534,9.815704,0.003768,-0.001704,0.000952
0.038059,0.001605,9.806731,0.004705,-0.004858,0.002977
0.032509,-0.017507,9.808911,0.009203,-0.002984,0.005024
0.044702,-0.023361,9.79229,0.005743,-0.004875,0.00484
0.028113,-0.02455,9.816907,0.005569,-0.004975,0.004604
0.039531,-0.00974,9.817104,0.00561,-0.002856,0.00343
0.041931,-0.005598,9.809145,0.007328,-0.005251,0.003751
0.043487,0.004711,9.79944,0.003944,-0.005435,0.004252
0.022241,0.001816,9.802368,0.005744,-0.004619,0.006104
0.034634,0.01031,9.787757,0.005402,-0.002472,0.004635
0.037325,-0.000041,9.792258,0.006896,-0.004709,0.00346
0.030579,0.004535,9.75642,0.006429,-0.005478,0.005634
0.03519,-0.014064,9.778182,0.005321,-0.006523,0.003673
0.035987,-0.002008,9.767439,0.004008,-0.003583,0.006493
0.026519,-0.009135,9.780983,0.005596,-0.003642,0.004553
0.030221,0.002191,9.786785,0.006554,-0.006115,0.006467
0.021368,0.000099,9.790304,0.006942,-0.002666,0.004258
0.041964,-0.000778,9.788777,0.004548,-0.004718,0.005241
0.025026,-0.005039,9.794776,0.005676,-0.004659,0.005209
0.041015,0.00727,9.803243,0.007547,-0.005076,0.001659
0.03621,-0.005912,9.826432,0.002714,-0.003707,0.005575
0.03931,0.006157,9.836713,0.004834,-0.005161,0.004482
0.033698,-0.004026,9.831964,0.005244,-0.004675,0.005209
0.032814,0.000393,9.81781,0.00178,-0.004653,0.003944
0.026604,-0.008941,9.824792,0.005076,-0.004638,0.004437
0.025202,-0.017874,9.815863,0.003325,-0.002212,0.00593
0.024705,-0.011025,9.805157,0.006039,-0.003489,0.002642
0.032112,0.000134,9.789881,0.006488,-0.006868,0.002408
0.025507,-0.011707,9.796526,0.006576,-0.006638,0.001146
0.03602,-0.00257,9.795384,0.003277,-0.005648,0.005347
0.028068,-0.009372,9.799603,0.005388,-0.003552,0.003211
0.041655,0.000132,9.800156,0.00141,-0.003897,0.001675
0.029289,-0.013098,9.80444,0.005399,-0.006955,0.000892
0.031626,0.001133,9.795399,0.004002,-0.005344,0.003739
0.031189,-0.011795,9.798212,0.00342,-0.004908,0.005886
0.034315,0.000156,9.797795,0.003853,-0.003951,0.004581
0.022319,-0.013144,9.795861,0.005854,-0.003791,0.005089
0.043798,-0.004239,9.797056,0.006555,-0.004806,0.004264
0.037217,-0.00915,9.802636,0.004832,-0.005306,0.003423
0.042759,0.001387,9.807388,0.005119,-0.003858,0.001853
0.01767,-0.028179,9.808027,0.003332,-0.005608,0.004036
0.034474,0.007378,9.79432,0.00653,-0.003488,0.005264
0.031549,-0.003433,9.808525,0.006384,-0.006626,0.00435
0.04048,0.012625,9.788392,0.002082,-0.004099,0.004676
0.029475,-0.000537,9.801972,0.004647,-0.002592,0.00263
0.039625,0.007906,9.799799,0.007088,-0.004446,0.004109
0.032797,-0.028006,9.811708,0.002972,-0.005565,0.003643
0.048304,0.003804,9.791128,0.005349,-0.003939,0.005466
0.039796,-0.004681,9.796741,0.00746,-0.005149,0.002905
0.044013,0.000392,9.806002,0.006229,-0.00187,0.003439
0.032471,-0.003915,9.809553,0.003505,-0.004598,0.005478
0.03734,-0.00187,9.792951,0.003115,-0.004073,0.006427
0.029671,-0.002511,9.79991,0.006343,-0.004929,0.004578
0.038234,0.007036,9.799464,0.002579,-0.004783,0.004657
0.027894,-0.002018,9.797852,0.002599,-0.0043,0.004138
0.034699,0.002375,9.80227,0.006744,-0.004689,0.00286
0.025639,-0.012074,9.801701,0.004672,-0.007338,0.005009
0.032191,0.006924,9.795379,0.005982,-0.005666,0.005697
0.023044,-0.005812,9.807558,0.002336,-0.005437,0.003641
0.038955,0.011473,9.789446,0.006131,-0.007685,0.003637
0.028588,-0.009283,9.803051,0.005299,-0.006435,0.004223
0.041438,-0.000078,9.803606,0.004829,-0.005291,0.002523
0.02424,-0.007807,9.819978,0.008371,-0.005938,0.004369
0.047137,0.005658,9.799753,0.003395,-0.006478,0.00301
0.031643,-0.004603,9.804043,0.005124,-0.003727,0.003068
0.035134,0.009477,9.790167,0.007137,-0.003503,0.004521
0.0246,-0.006594,9.799617,0.006293,-0.003256,0.004901
0.034345,0.003615,9.803301,0.005236,-0.00543,0.001862
0.028638,-0.008938,9.806842,0.005286,-0.001149,0.004467
0.041937,-0.006204,9.789826,0.003845,-0.001503,0.004955
0.034043,0.008354,9.79846,0.006102,-0.001505,0.006124
0.042132,0.011082,9.796659,0.003332,-0.00254,0.003484
0.038037,-0.007395,9.804351,0.006122,-0.002202,0.006073
0.026346,0.001094,9.797162,0.004658,-0.007401,0.00515
0.023707,-0.001628,9.805472,0.004792,-0.005586,0.003707
0.043286,0.012144,9.791478,0.004022,-0.004352,0.006189
0.03066,-0.010418,9.803726,0.00423,-0.001679,0.004764
0.039214,0.005999,9.79498,0.005046,-0.002832,0.001795
0.023449,-0.008458,9.808599,0.004711,-0.005383,0.006312
0.02858,-0.010966,9.806849,0.007099,-0.007758,0.005198
0.03064,-0.007189,9.800607,0.006489,-0.001826,0.003297
0.042686,-0.005785,9.79603,0.004594,-0.002195,0.005222
0.029408,-0.003515,9.792328,0.006986,-0.005462,0.004055
0.043528,-0.000376,9.790139,0.00573,-0.002607,0.006514
0.037246,-0.009258,9.810572,0.003008,-0.00455,0.002731
0.051005,-0.00063,9.796637,0.004019,-0.001512,0.005206
0.030874,0.001434,9.79989,0.003948,-0.003054,0.004995
0.036095,-0.00012,9.786744,0.004441,-0.002081,0.003722
0.019986,-0.009583,9.814149,0.003167,-0.002715,0.002737
0.026577,0.001454,9.799581,0.005177,-0.004582,0.00589
0.028998,-0.015273,9.815484,0.006716,-0.004338,0.00477
0.039993,-0.003095,9.795007,0.005112,-0.004359,0.006761
0.0377,-0.003124,9.812271,0.004618,-0.007697,0.006178
0.03614,-0.001691,9.791239,0.006453,-0.007481,0.006289
0.033054,-0.012341,9.796815,0.005676,-0.003223,0.005736
0.045332,-0.001666,9.798412,0.004847,-0.001971,0.004605
0.020136,-0.00906,9.815183,0.005171,-0.004891,0.003504
0.02914,0.001508,9.797485,0.004691,-0.002335,0.004638
0.032821,-0.001861,9.810925,0.003388,-0.005691,0.004607
0.036644,0.00168,9.799499,0.006795,-0.00459,0.004786
0.024575,-0.01332,9.80378,0.00219,-0.006145,0.005614
0.037231,0.002545,9.792937,0.004201,-0.003415,0.005343
0.026212,0.00765,9.813004,0.004656,-0.004287,0.005307
0.04295,0.005042,9.802543,0.0042,-0.002653,0.006259
0.035621,0.003668,9.80467,0.005318,-0.003799,0.003604
0.037587,0.009447,9.793945,0.004487,-0.004989,0.00513
0.031265,-0.003652,9.793,0.004125,-0.003127,0.004506
0.041057,-0.010194,9.800549,0.004425,-0.007387,0.002263
0.030122,-0.005267,9.807852,0.004087,-0.004876,0.003298
0.050482,-0.004478,9.795279,0.008394,-0.003289,0.006993
0.030372,-0.009738,9.799585,0.00388,-0.002889,0.006248
0.027954,-0.00449,9.795794,0.00716,-0.003616,0.003624
0.031217,-0.016873,9.805126,0.004027,-0.005278,0.005716
0.036312,0.002708,9.795018,0.007492,-0.0056,0.003429
0.019008,-0.025013,9.809731,0.005279,-0.00667,0.004417
0.036237,0.004891,9.791903,0.00357,-0.005286,0.002559
0.020583,-0.008411,9.797585,0.005997,-0.003887,0.005943
0.033721,0.015562,9.792573,0.007759,-0.003586,0.004558
0.032834,-0.016498,9.8058,0.00346,-0.002477,0.003438
0.038833,0.013174,9.798754,0.005571,-0.004737,0.007015
0.03744,0.003398,9.811904,0.006536,-0.00558,0.003475
0.032201,0.001271,9.795396,0.007221,-0.003247,0.0056
0.035415,-0.007256,9.801264,0.004833,-0.003186,0.004888
0.031824,0.003219,9.796767,0.004535,-0.00338,0.005505
0.026738,-0.004369,9.796145,0.004206,-0.006739,0.007462
0.051765,0.002753,9.797652,0.004045,-0.00473,0.006145
0.028905,-0.009255,9.809944,0.005096,-0.005631,0.004074
0.035525,-0.008936,9.798853,0.005556,-0.004755,0.005135
0.031768,-0.007825,9.80302,0.005823,-0.004559,0.002864
0.046783,-0.000291,9.797709,0.005438,-0.004796,0.006397
0.029471,-0.008507,9.800282,0.006502,-0.005216,0.005228
0.032353,0.00036,9.814368,0.007399,-0.003045,0.002634
0.020109,-0.005769,9.815855,0.005103,-0.005463,0.003679
0.037035,0.001376,9.800534,0.006942,-0.005081,0.004962
0.026786,-0.014139,9.807909,0.005429,-0.003005,0.002821
0.042941,0.009802,9.789421,0.006029,-0.004538,0.004963
0.025684,-0.00661,9.808235,0.00573,-0.003746,0.005849
0.039778,-0.001077,9.811213,0.004603,-0.004367,0.00714
0.03245,-0.003108,9.802999,0.007454,-0.004922,0.001585
0.03509,0.003888,9.795363,0.003302,-0.006742,0.002663
0.027423,0.000868,9.801641,0.005642,-0.00746,0.005534
0.029763,0.013274,9.797091,0.003913,-0.005028,0.004658
0.045552,-0.006863,9.804294,0.008547,-0.003922,0.004398
0.047106,0.006707,9.798719,0.006851,-0.006532,0.000031
0.039363,-0.004373,9.809847,0.005793,-0.002273,0.004673
0.043123,-0.003343,9.795673,0.00462,-0.004903,0.0037
0.037546,-0.007832,9.800215,0.00595,-0.005786,0.002557
0.042565,0.012854,9.801485,0.004186,-0.003561,0.005125
0.03636,-0.020259,9.812,0.007562,-0.004093,0.003593
0.043452,-0.004355,9.807404,0.005463,-0.004243,0.006275
0.0353,-0.01777,9.806821,0.004133,-0.00375,0.009683
0.034853,0.00362,9.797434,0.005446,-0.004229,0.005311
0.026052,-0.00052,9.808559,0.00574,-0.005841,0.005605
0.034392,-0.006593,9.790579,0.004308,-0.005228,0.0051
0.01791,-0.003766,9.80725,0.003989,-0.004025,0.004016
0.022721,0.008076,9.799237,0.002955,-0.003126,0.006229
0.006073,-0.010709,9.810122,0.003864,-0.006692,0.003799
0.022433,0.003365,9.798217,0.004068,-0.003447,0.007051
0.019481,-0.00642,9.801377,0.00477,-0.001447,0.004691
0.032516,0.009008,9.787086,0.005518,-0.006134,0.006045
0.014409,0.013823,9.81514,0.004555,-0.004018,0.005547
0.024819,0.004415,9.793709,0.003636,-0.004658,0.005705
0.030453,0.015534,9.79915,0.007622,-0.005448,0.003999
0.02832,0.01144,9.791249,0.007594,-0.004376,0.005438
0.040432,-0.005339,9.809847,0.005915,-0.002357,0.00281
0.047612,0.008581,9.794218,0.00735,-0.003574,0.006863
0.058801,-0.006732,9.81558,0.006185,-0.003928,0.005361
0.050635,0.008652,9.811092,0.005577,-0.001427,0.006838
0.039063,0.000979,9.81638,0.00435,-0.002055,0.005129
0.036064,-0.001336,9.810554,0.007427,-0.003592,0.006768
0.029958,-0.007917,9.820281,0.00451,-0.005533,0.007593
0.032195,0.000839,9.791255,0.003566,-0.003134,0.004952
0.037684,-0.013031,9.805754,0.003738,-0.005049,0.006916
0.032996,-0.022834,9.812033,0.00407,-0.003717,0.004302
0.033986,-0.023108,9.800299,0.00608,-0.005143,0.005701
0.035073,-0.007669,9.793685,0.003514,-0.004914,0.002984
0.027766,-0.030995,9.806581,0.005511,-0.006,0.005556
0.042329,-0.004594,9.782229,0.002866,-0.003858,0.006083
0.031736,-0.013822,9.783726,0.002747,-0.005656,0.002999
0.046198,-0.007587,9.781526,0.003042,-0.006516,0.001892
0.030693,-0.016551,9.789952,0.004455,-0.003655,0.003419
0.027046,-0.003706,9.779932,0.004222,-0.001182,0.005067
0.042315,0.007634,9.801161,0.008188,-0.004327,0.003102
0.020647,0.013303,9.803712,0.008252,-0.004672,0.004144
0.031406,0.020196,9.800848,0.006184,-0.005335,0.004691
0.038673,0.021238,9.792858,0.005246,-0.002983,0.002287
0.031568,0.003189,9.79574,0.004168,-0.006072,0.00385
0.041344,-0.001379,9.779813,0.005797,-0.005558,0.001914
0.030058,-0.010679,9.803385,0.005252,-0.002483,0.00538
0.035172,0.004171,9.793292,0.004039,-0.002822,0.005694
0.019001,-0.016591,9.8197,0.006092,-0.006918,0.003248
0.039209,0.006132,9.823263,0.003991,-0.005139,0.005525
0.043438,-0.0079,9.823629,0.006304,-0.004975,0.004487
0.041197,0.005552,9.82049,0.006881,-0.005481,0.007468
0.020915,-0.004911,9.832756,0.006295,-0.005831,0.002873
0.033298,0.010431,9.81812,0.005443,-0.004472,0.005057
0.02394,-0.010311,9.833093,0.005987,-0.004247,0.005216
0.041122,0.007426,9.810828,0.005,-0.005215,0.004943
0.027417,-0.021656,9.81656,0.003812,-0.006282,0.00448
0.048751,0.005221,9.797676,0.005548,-0.005257,0.00362
0.025341,-0.009102,9.795137,0.005882,-0.00498,0.002468
0.033387,0.010092,9.783975,0.006402,-0.004156,0.003513
0.030945,-0.002274,9.771618,0.004778,-0.007055,0.003059
0.031855,0.002413,9.759177,0.00488,-0.008229,0.005783
0.032093,-0.012767,9.771648,0.005062,-0.006847,0.003468
0.035052,-0.008438,9.781268,0.002029,-0.006187,0.004023
0.04085,-0.00955,9.804336,0.004747,-0.003831,0.006086
0.038953,-0.004044,9.798463,0.005751,-0.001202,0.007043
0.030269,-0.01279,9.821327,0.00283,-0.003769,0.004834
0.040596,0.014954,9.815633,0.005428,-0.004246,0.006961
0.030281,0.000179,9.809552,0.004777,-0.002223,0.007413
0.038173,0.007019,9.799123,0.005811,-0.003327,0.002627
0.017699,-0.007028,9.815194,0.006613,-0.004419,0.005717
0.033422,-0.005554,9.813692,0.004987,-0.003825,0.004803
0.025409,-0.005849,9.805131,0.007069,-0.004857,0.003394
0.03575,-0.00479,9.79401,0.005522,-0.004087,0.003524
0.032047,-0.003079,9.808167,0.006329,-0.00372,0.00386
0.033282,0.004798,9.792959,0.002555,-0.006046,0.003373
0.033012,-0.001404,9.806092,0.007753,-0.004297,0.004723
0.045279,-0.008209,9.791189,0.003497,-0.000589,0.00715
0.031735,-0.004286,9.800938,0.00427,-0.004534,0.004863
0.035284,-0.001146,9.790206,0.005609,-0.004108,0.004124
0.033574,-0.0078,9.808525,0.006917,-0.004678,0.003507
0.027734,-0.002959,9.800273,0.004047,-0.005306,0.004275
0.027406,0.001917,9.812674,0.006413,-0.006076,0.005978
0.037645,0.004448,9.795003,0.008196,-0.005642,0.004972
0.030295,-0.005218,9.800606,0.00601,-0.003507,0.005973
0.036252,0.008984,9.794992,0.00469,-0.005059,0.004845
0.036807,-0.007945,9.804018,0.005108,-0.004372,0.005227
0.040588,0.001908,9.792921,0.00442,-0.004729,0.003694
0.038067,-0.005412,9.805376,0.007198,-0.002681,0.005472
0.038217,0.004018,9.804305,0.00431,-0.002462,0.003704
0.024292,-0.004026,9.795815,0.005726,-0.005633,0.006642
0.030373,0.003963,9.806782,0.005691,-0.005177,0.003819
0.028802,-0.012379,9.803403,0.005445,-0.004743,0.005855
0.035268,0.00026,9.79503,0.006253,-0.003829,0.00392
0.019953,0.001788,9.807903,0.005737,-0.003773,0.005244
0.037103,0.004969,9.797069,0.004756,-0.00159,0.004703
0.028051,-0.012069,9.805134,0.005054,-0.002545,0.002754
0.040164,-0.001451,9.798104,0.004435,-0.005846,0.003295
0.039414,-0.000449,9.799489,0.004305,-0.005453,0.005744
0.040723,0.001249,9.798093,0.004727,-0.004381,0.007389
0.03525,-0.011958,9.804043,0.002945,-0.005995,0.002617
0.044841,0.006021,9.787694,0.003955,-0.003178,0.004318
0.028466,-0.010596,9.800985,0.006714,-0.00519,0.005984
0.045335,0.004745,9.792176,0.00525,-0.004558,0.005465
0.038288,-0.007477,9.809868,0.005066,-0.005757,0.004952
0.036426,-0.002193,9.796066,0.002559,-0.007063,0.001318
0.034509,-0.011616,9.807154,0.004895,-0.003266,0.003118
0.046312,0.006507,9.799059,0.004884,-0.00409,0.004075
0.035085,-0.011237,9.809562,0.005556,-0.006848,0.004239
0.032112,0.008035,9.791922,0.005392,-0.005961,0.006924
0.042656,-0.008395,9.804663,0.007121,-0.006798,0.005646
0.030718,0.001237,9.805067,0.005769,-0.005096,0.006566
0.028873,-0.00987,9.806844,0.007319,-0.005861,0.004843
0.038332,0.004053,9.799135,0.006652,-0.005798,0.003786
0.030738,-0.010224,9.805104,0.006803,-0.002144,0.005113
0.045907,-0.00308,9.796685,0.00305,-0.005421,0.004593
0.024793,-0.000019,9.811319,0.007614,-0.006689,0.00563
0.035092,-0.005484,9.808162,0.005018,-0.003666,0.003967
0.028809,0.004298,9.798514,0.005912,-0.002571,0.004144
0.032147,0.002922,9.79815,0.006767,-0.002648,0.008044
0.032844,-0.004016,9.808167,0.001916,-0.005922,0.003861
0.029459,-0.007572,9.794762,0.006218,-0.005686,0.003818
0.028578,-0.012716,9.807889,0.006043,-0.005084,0.004626
0.043844,0.010259,9.792868,0.00644,-0.004226,0.003825
0.032128,-0.013989,9.810279,0.006157,-0.001309,0.007325
0.037114,-0.008763,9.797809,0.007086,-0.004488,0.004455
0.034963,-0.003883,9.806084,0.004815,-0.008152,0.00294
0.034682,0.003338,9.803991,0.006684,-0.004661,0.004487
0.037831,-0.005481,9.809169,0.004356,-0.00363,0.003146
0.036546,0.005593,9.796033,0.003897,-0.004706,0.006631
0.038924,0.004894,9.801194,0.003053,-0.003535,0.003651
0.031265,0.008283,9.796756,0.004752,-0.006495,0.001727
0.032283,-0.000082,9.803679,0.00664,-0.00517,0.004263
0.042334,-0.000983,9.791878,0.006437,-0.002316,0.004322
0.029765,-0.012188,9.801326,0.003843,-0.003904,0.005434
0.049779,0.002872,9.787673,0.006863,-0.006026,0.006218
0.032215,-0.015283,9.809251,0.00632,-0.0044,0.006617
0.035759,-0.011301,9.806455,0.004709,-0.003267,0.004049
0.03045,-0.011591,9.803043,0.00736,-0.003329,0.007331
0.043309,0.002731,9.799788,0.006269,-0.003813,0.003937
0.033294,-0.001443,9.800224,0.005587,-0.004628,0.002575
0.045773,-0.006397,9.803596,0.005225,-0.002877,0.004492
0.034136,-0.007541,9.804029,0.006443,-0.004546,0.004675
0.025096,-0.005992,9.800991,0.004467,-0.005018,0.006329
0.027074,-0.00974,9.808235,0.003574,-0.003159,0.004475
0.031817,-0.012082,9.793721,0.004446,-0.006635,0.004412
0.043227,-0.011423,9.798462,0.006497,-0.003962,0.007123
0.040924,0.01619,9.784577,0.004116,-0.001609,0.002651
0.029199,-0.009382,9.808562,0.004623,-0.006006,0.002393
0.034222,0.011104,9.804313,0.005503,-0.004553,0.00398
0.034485,-0.006675,9.809202,0.007226,-0.003944,0.003953
0.030601,-0.005822,9.797847,0.006871,-0.002523,0.004415
0.032141,-0.00489,9.794731,0.004942,-0.007035,0.004347
0.040599,0.001502,9.779806,0.002374,-0.005703,0.004698
0.032398,-0.004188,9.810933,0.004698,-0.003261,0.004395
0.042392,0.004663,9.792548,0.004388,-0.006773,0.003813
0.032076,-0.004446,9.814036,0.006216,-0.002479,0.004919
0.054334,0.012697,9.798295,0.004199,-0.004109,0.006397
0.029504,-0.008399,9.801311,0.003074,-0.005336,0.002397
0.043967,-0.010724,9.799497,0.006382,-0.005134,0.007167
0.021795,-0.003696,9.808941,0.004626,-0.00669,0.003196
0.034372,-0.007636,9.794717,0.005322,-0.00471,0.005022
0.025053,-0.009775,9.80549,0.003425,-0.003954,0.004374
0.037613,0.003776,9.796728,0.005686,-0.004191,0.005735
0.039739,-0.004182,9.807773,0.00343,-0.003035,0.003401
0.047524,0.003795,9.800445,0.00387,-0.005884,0.004511
0.02432,-0.009667,9.800324,0.006387,-0.003803,0.002737
0.040587,0.002277,9.800156,0.004416,-0.00256,0.003605
0.033635,-0.011696,9.807846,0.005762,-0.006468,0.006102
0.022676,-0.002322,9.79996,0.0041,-0.005116,0.004197
0.02093,-0.005377,9.790674,0.005397,-0.00504,0.00535
0.049292,0.006968,9.796627,0.005952,-0.003652,0.003021
0.038745,-0.011606,9.791597,0.005631,-0.003873,0.004993
0.044053,0.010753,9.812868,0.003169,-0.005229,0.002934
0.022573,-0.016783,9.815536,0.006391,-0.004496,0.004752
0.046614,0.005612,9.776992,0.002137,-0.005974,0.00555
0.059741,0.007254,9.787926,0.004384,-0.00549,0.002871
0.044105,0.002065,9.791854,0.006918,-0.005388,0.002905
0.025999,-0.003768,9.80891,0.002325,-0.004231,0.00267
0.038931,-0.004078,9.80537,0.004787,-0.006146,0.004336
0.032276,0.00082,9.800913,0.003668,-0.0062,0.002883
0.03554,-0.012702,9.80197,0.0034,-0.004942,0.00396
0.026172,0.00384,9.806813,0.005049,-0.003899,0.00515
0.036957,0.007554,9.792235,0.008947,-0.005592,0.001594
0.03197,0.001402,9.807124,0.008775,-0.003427,0.004806
0.026032,-0.006358,9.807884,0.004884,-0.003527,0.004582
0.022002,-0.01212,9.805174,0.004503,-0.00403,0.002245
0.023941,-0.014127,9.801373,0.006499,-0.002083,0.002364
0.029495,-0.006329,9.815449,0.00502,-0.004233,0.002401
0.036635,0.019523,9.792881,0.00477,-0.00396,0.006933
0.02586,-0.007099,9.805126,0.004617,-0.007109,0.003778
0.027154,-0.008163,9.813398,0.001677,-0.004342,0.004483
0.011838,-0.006521,9.810404,0.005037,-0.007616,0.005811
0.037529,0.008139,9.797055,0.006852,-0.004578,0.003806
0.038843,0.011775,9.801863,0.00526,-0.004236,0.005719
0.044138,-0.004983,9.79774,0.005817,-0.003605,0.004062
0.028467,-0.005491,9.803383,0.008357,-0.006396,0.003611
0.048476,0.001066,9.811138,0.005011,-0.002837,0.005027
0.043196,-0.009048,9.802246,0.00586,-0.004914,0.004325
0.048032,0.005065,9.793538,0.003851,-0.005067,0.005998
0.04267,-0.012436,9.798127,0.005966,-0.006017,0.002032
0.054613,-0.001413,9.804894,0.005625,-0.004325,0.006191
0.043333,-0.03171,9.818201,0.004772,-0.004122,0.003994
0.044014,-0.009686,9.809149,0.006854,-0.004912,0.003853
0.029775,-0.017005,9.814445,0.006243,-0.001154,0.005492
0.043676,0.002011,9.802551,0.004241,-0.00181,0.005569
0.022513,-0.016565,9.804842,0.006029,-0.004135,0.003618
-0.005507,-0.029299,9.832004,0.007343,-0.003117,0.00689
0.009132,-0.017661,9.815296,0.00668,-0.004342,0.004675
0.01677,-0.008134,9.793469,0.005601,-0.001815,0.003011
0.010697,-0.022613,9.790464,0.005437,-0.004156,0.007719
0.039912,0.005413,9.784285,0.006314,-0.005163,0.002131
0.036804,-0.006145,9.796079,0.004989,-0.005158,0.005648
