Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
2.404073,-8.600331,-4.006166,0.661725,0.292001,-1.490834
2.259458,-8.397865,-4.017321,0.719408,0.286429,-1.478604
2.050987,-8.28653,-4.137,0.72362,0.296463,-1.418176
2.110158,-8.099215,-4.109329,0.651222,0.35148,-1.318952
2.59055,-7.950861,-3.795924,0.523083,0.403259,-1.219979
2.915015,-7.83567,-3.592372,0.483522,0.410585,-1.121014
2.844978,-8.182479,-3.523603,0.47311,0.399585,-1.067296
2.628956,-8.667653,-3.493671,0.495132,0.389791,-1.124203
2.458842,-8.843775,-3.423574,0.508617,0.398816,-1.212718
2.591655,-8.859946,-3.240471,0.495542,0.41369,-1.267837
2.941739,-8.720189,-3.039455,0.512234,0.415824,-1.305018
3.201036,-8.571961,-2.983206,0.541407,0.416852,-1.334459
3.193431,-8.404743,-2.975716,0.547527,0.422413,-1.352222
3.071339,-8.016972,-3.008852,0.467942,0.442265,-1.296443
3.191398,-7.752013,-3.060678,0.374401,0.48034,-1.182202
3.612324,-7.708544,-3.011925,0.344556,0.511563,-1.118427
3.913326,-7.73088,-2.78864,0.37472,0.503685,-1.119688
4.033725,-7.97879,-2.567758,0.377473,0.464196,-1.182323
4.069688,-8.309865,-2.409376,0.357473,0.410184,-1.251695
4.015075,-8.278726,-2.396102,0.327844,0.377613,-1.264455
4.076453,-8.014132,-2.50311,0.274732,0.381713,-1.218549
4.333491,-7.950429,-2.401913,0.226521,0.419314,-1.22603
4.471323,-7.863918,-2.073195,0.240905,0.436688,-1.312611
4.791901,-7.671551,-2.175102,0.240108,0.459487,-1.340768
5.209798,-7.588168,-2.116793,0.241835,0.478743,-1.353851
5.505488,-7.512605,-1.984568,0.257325,0.473088,-1.381402
5.704653,-7.332355,-2.021858,0.265946,0.454678,-1.395734
5.854378,-7.091391,-2.007525,0.269531,0.420426,-1.37723
5.819245,-6.842837,-1.902246,0.317044,0.343031,-1.303683
5.810034,-6.761016,-2.00489,0.342689,0.252019,-1.202332
5.902518,-6.611297,-1.881548,0.335527,0.162928,-1.113282
6.108485,-6.549181,-1.848151,0.311698,0.079588,-1.056984
6.311246,-6.558094,-1.901548,0.289125,0.032826,-1.039953
6.465192,-6.417045,-1.850495,0.284904,-0.00176,-1.043071
6.576963,-6.213092,-1.858155,0.264112,-0.017674,-1.02348
6.542406,-6.116102,-1.835649,0.303174,-0.025046,-1.011797
6.404423,-6.190126,-1.850513,0.373074,-0.039087,-0.990342
6.57605,-6.207574,-1.812675,0.331154,-0.048727,-0.959853
7.03701,-6.374579,-1.631559,0.282885,-0.044698,-0.971839
7.372051,-6.625154,-1.599065,0.272059,-0.034696,-1.026158
7.460511,-6.674956,-1.60707,0.256322,-0.019054,-1.08367
7.516188,-6.410758,-1.667815,0.22321,0.006555,-1.078484
7.639652,-6.002925,-1.902938,0.190408,0.048388,-1.000831
7.546058,-5.723098,-1.946283,0.246062,0.076551,-0.95037
7.483298,-5.694859,-1.736152,0.294412,0.022095,-0.947298
7.643898,-5.801356,-1.845688,0.317762,-0.056816,-0.942563
7.635778,-5.648063,-1.801736,0.365169,-0.10727,-0.923739
7.539137,-5.547271,-1.755946,0.328435,-0.120833,-0.863158
7.477494,-5.557759,-1.727015,0.331224,-0.113141,-0.812694
7.55219,-5.734468,-1.75691,0.335479,-0.099221,-0.772251
7.818046,-5.807522,-1.5775,0.310783,-0.101777,-0.772359
8.038411,-5.729336,-1.437311,0.298808,-0.115631,-0.775094
8.065643,-5.603259,-1.549529,0.32549,-0.116343,-0.787176
7.90969,-5.467809,-1.529469,0.348397,-0.119328,-0.793416
7.788474,-5.496274,-1.459238,0.391838,-0.14539,-0.793804
7.745429,-5.625701,-1.458084,0.452976,-0.178926,-0.783891
7.75184,-5.483153,-1.225946,0.440548,-0.208771,-0.750502
7.689681,-5.545622,-1.217552,0.403195,-0.232059,-0.718362
7.961196,-5.773574,-1.245691,0.348716,-0.228671,-0.71544
8.351203,-5.578222,-1.318299,0.374585,-0.234661,-0.714603
8.646821,-5.175363,-1.502847,0.540619,-0.262832,-0.655691
8.62461,-4.94039,-1.656278,0.776844,-0.327841,-0.568917
8.484134,-4.645048,-1.35316,0.990392,-0.426799,-0.516917
8.642386,-3.64872,-1.399757,1.107227,-0.544496,-0.440097
8.613301,-3.114389,-1.624122,1.363041,-0.552797,-0.26464
8.427177,-3.369806,-0.930654,1.277513,-0.590384,-0.017401
7.911098,-4.878721,-0.366863,1.060254,-0.693088,0.095439
7.258619,-6.073673,0.061447,0.747287,-0.791987,-0.038929
7.05226,-6.795643,-0.018917,0.400937,-0.815821,-0.212315
7.412305,-7.046386,-0.223515,0.226696,-0.770896,-0.3331
7.849714,-6.369257,-0.445116,0.141516,-0.718051,-0.350776
7.709073,-5.666949,-0.693369,0.170914,-0.670192,-0.367111
7.667128,-4.84536,-1.018109,0.143008,-0.62369,-0.436108
8.152828,-3.523438,-1.452727,0.1138,-0.625808,-0.499315
7.946337,-3.494228,-1.777484,0.192162,-0.612607,-0.501397
7.906869,-4.809809,-1.355679,0.311968,-0.610814,-0.455021
9.386642,-6.201275,-0.242071,0.358477,-0.650593,-0.479462
8.108916,-7.495347,0.169003,0.147411,-0.821014,-0.744438
8.707688,-7.577258,-0.347103,-0.03231,-0.937175,-1.016448
9.39847,-6.693288,-0.989357,0.16989,-1.009393,-1.08923
9.008274,-4.863624,-1.463501,0.5231,-1.037925,-0.811575
7.857935,-3.590888,-2.399662,0.847406,-1.092437,-0.398003
7.191335,-3.123088,-2.827159,1.187662,-1.188315,-0.092375
7.003714,-2.939895,-2.943801,1.414308,-1.254813,0.101059
6.98277,-3.768754,-2.480022,1.579023,-1.301478,0.182667
6.94989,-5.214834,-1.642955,1.48201,-1.393397,0.004439
7.146623,-6.025085,-1.189901,1.315334,-1.610873,-0.358528
7.223966,-5.933114,-1.187575,1.101659,-1.842228,-0.741023
7.171843,-5.656361,-1.51963,1.133772,-2.051001,-0.774666
6.999828,-4.929894,-1.709533,1.236185,-2.229468,-0.508416
7.048927,-5.062853,-2.493671,1.145376,-2.31285,-0.23672
6.629165,-4.611457,-3.946329,1.159245,-2.20799,-0.06709
6.537415,-4.077559,-4.317758,1.394669,-1.843578,0.001578
6.944214,-3.818495,-4.052026,1.391953,-1.554584,0.102287
7.258978,-4.052005,-3.588752,1.398378,-1.44196,0.156824
7.241167,-4.555434,-3.247368,1.314059,-1.505376,0.112232
7.216158,-4.885803,-2.872314,1.123855,-1.583346,0.042351
7.226802,-5.354526,-2.632523,0.909855,-1.674927,0.141072
7.068606,-5.72628,-1.834859,0.839895,-1.842358,0.396673
6.985661,-6.179584,-1.391688,0.954612,-2.083715,0.568155
6.987111,-6.344902,-1.501965,1.025201,-2.403195,0.559692
6.096569,-5.784777,-3.392351,0.877385,-2.558959,0.5707
5.82324,-5.235716,-5.017089,0.505693,-2.382269,0.624232
6.348207,-5.138951,-5.590573,0.52233,-2.110812,0.575687
6.236559,-5.248543,-5.831561,0.878187,-2.032206,0.549114
6.153045,-5.60499,-5.654944,1.058585,-2.007216,0.510258
5.983469,-6.046429,-5.130058,1.105936,-1.913379,0.413198
5.815616,-6.477977,-4.242409,1.109889,-1.80364,0.352381
5.770102,-6.986543,-3.8704,1.099559,-1.684135,0.333954
5.758108,-7.216213,-4.168485,1.004294,-1.544,0.266339
5.706333,-7.193427,-4.333772,0.909056,-1.409969,0.141485
5.441394,-6.809323,-4.228776,0.859107,-1.402691,0.068136
5.471051,-7.073037,-5.028072,0.903289,-1.444401,-0.03856
5.758432,-6.832797,-5.8428,0.941594,-1.49793,-0.174758
6.019349,-6.004765,-5.741418,0.91587,-1.533491,-0.159483
5.894215,-5.452353,-5.077884,0.954915,-1.636986,0.026375
5.940734,-5.358666,-4.943905,1.237173,-1.694977,0.201601
5.983318,-6.542138,-5.028605,1.794738,-1.743423,0.301012
6.117068,-7.560427,-5.117511,1.703751,-1.755197,0.350589
6.108303,-7.713011,-4.987403,1.594314,-1.715397,0.437329
5.713799,-7.659305,-5.034222,1.585546,-1.614627,0.566854
5.276073,-7.672358,-5.169065,1.410414,-1.46405,0.744553
5.123754,-7.698868,-5.242827,1.174037,-1.375634,0.887163
4.818903,-7.384056,-5.276203,1.076533,-1.383971,0.947908
4.084809,-7.09305,-5.653016,1.15118,-1.527055,0.95173
3.666574,-7.165665,-5.058466,1.694182,-1.763165,0.826585
3.829063,-7.283391,-4.402742,2.00869,-2.03745,0.812336
4.129588,-7.839921,-4.514338,2.189073,-2.097245,0.880382
4.026881,-8.468244,-4.609978,2.598708,-1.868354,1.022644
4.029818,-9.185232,-4.284785,2.791312,-1.480867,1.181195
3.773004,-9.538754,-4.149094,2.632923,-1.046489,1.267099
3.739883,-9.319687,-3.892072,2.469969,-0.759731,1.251717
3.671736,-9.094195,-3.863256,2.401007,-0.655476,1.193826
3.538269,-9.322573,-3.882647,2.314222,-0.607852,1.081939
3.337089,-9.752829,-3.915357,2.086033,-0.467241,0.821282
3.229476,-9.820283,-3.589469,1.906227,-0.339948,0.685376
3.180316,-9.710041,-3.177613,2.007493,-0.389871,0.682323
2.837839,-9.383523,-2.795605,2.282526,-0.443697,0.564728
2.569873,-8.945629,-2.266976,2.435449,-0.501136,0.551596
1.986944,-8.790235,-2.011662,2.694494,-0.509877,0.683804
1.847021,-8.91434,-1.98353,2.896451,-0.446878,0.903549
2.322487,-9.564,-2.10762,2.86667,-0.415938,1.071665
3.095802,-10.532135,-2.302107,2.72887,-0.423012,1.07895
3.003978,-10.43389,-1.683968,2.533498,-0.455411,1.103829
2.83304,-9.989596,-0.659776,2.472707,-0.595624,1.267766
2.079724,-9.631833,-0.148616,2.478907,-0.706827,1.430485
1.369407,-9.412438,-0.669977,2.547318,-0.645437,1.54083
1.051767,-8.99174,-0.922574,2.791356,-0.457374,1.570797
0.820486,-8.672527,-0.286255,3.193125,-0.360862,1.582609
0.820357,-9.189701,0.913486,3.530233,-0.436793,1.538023
0.833317,-9.856369,1.664163,3.630159,-0.540047,1.442445
0.81663,-10.367102,1.275989,3.462017,-0.447792,1.297553
0.787829,-10.907914,0.633921,2.90723,-0.173075,1.077423
0.882494,-10.912841,0.837403,2.165442,0.044936,0.813199
0.545283,-10.453844,1.696469,1.388741,0.143119,0.619932
0.252944,-9.67915,2.235705,0.992319,0.178289,0.536546
0.508367,-9.555576,1.854797,1.34365,0.162363,0.587379
0.868532,-10.493785,1.751488,1.584233,0.138959,0.656236
0.541378,-10.902236,2.511394,1.398345,0.038027,0.654782
-0.05107,-10.734223,3.102422,1.228335,-0.081448,0.655083
-0.212819,-10.441428,2.854165,1.435555,-0.102883,0.66446
-0.200671,-10.214455,2.984385,1.721643,-0.062902,0.676021
-0.060753,-10.186882,3.319312,1.817018,-0.06663,0.615293
0.008023,-10.037611,3.583849,1.630114,-0.144347,0.526399
0.021916,-10.197963,3.774004,1.310802,-0.213841,0.389543
0.632671,-9.32626,3.446899,1.038993,-0.219417,0.190424
0.466256,-10.118843,3.714285,1.388717,-0.227911,0.061155
0.456533,-10.281534,3.735646,1.620557,-0.201298,0.09201
0.948415,-10.462713,3.205194,1.813512,-0.245776,-0.017967
0.431316,-10.178521,3.254331,1.855535,-0.287509,-0.306768
-0.007884,-9.380642,3.80019,1.504246,-0.301089,-0.474664
0.089756,-8.983275,4.440747,1.027434,-0.267216,-0.523355
0.386339,-9.143167,5.008655,0.766683,-0.249274,-0.592988
0.716719,-8.977636,5.308053,0.626427,-0.30071,-0.676603
0.735606,-8.957409,5.188567,0.470036,-0.410765,-0.722941
0.570844,-8.833323,4.503898,0.14864,-0.490236,-0.668944
0.545933,-8.651466,3.947105,-0.139912,-0.553557,-0.511033
0.900173,-8.435833,3.736374,-0.244683,-0.552292,-0.380083
1.00474,-8.758984,3.474929,-0.158843,-0.490046,-0.293243
1.975933,-9.841574,2.931202,-0.434512,-0.440469,-0.19864
2.486352,-10.488985,2.863293,-0.795309,-0.447052,-0.176181
2.108981,-9.842067,4.090438,-0.679259,-0.424075,-0.162593
2.162024,-9.689271,4.314905,-0.481768,-0.386311,-0.280098
2.115737,-9.344719,4.091918,-0.303786,-0.480095,-0.566643
1.729586,-9.307344,3.862911,-0.129022,-0.603412,-0.801061
1.494384,-9.19346,3.538138,0.022261,-0.623006,-0.932213
1.483203,-8.550916,3.476249,-0.002352,-0.651653,-1.008583
1.371718,-8.786027,3.44046,-0.074593,-0.648428,-0.951028
1.803968,-9.259977,3.391065,-0.181807,-0.542825,-0.807029
1.923458,-8.860229,3.448503,-0.394223,-0.414623,-0.826996
2.365263,-8.664995,3.902598,-0.461593,-0.391853,-0.923701
3.070395,-8.696615,3.691725,-0.566017,-0.424168,-0.991857
3.187147,-8.862755,3.195489,-0.747856,-0.388744,-1.084606
2.704866,-8.772845,2.796112,-1.054185,-0.353145,-1.189265
2.299518,-8.105807,3.098053,-1.442172,-0.444191,-1.259107
2.148852,-8.24411,3.066538,-1.705171,-0.614473,-1.279025
1.836558,-9.013066,2.558794,-1.957401,-0.602378,-1.236277
1.790254,-10.021508,2.644755,-2.369523,-0.509671,-1.204924
1.679981,-9.563386,2.745591,-2.84754,-0.461366,-1.199228
1.16594,-9.434064,3.289062,-3.360112,-0.456936,-1.315834
1.644436,-10.483341,2.650354,-3.710521,-0.385251,-1.548057
2.677173,-10.146478,1.360385,-3.913147,-0.078366,-2.002809
4.698342,-6.54033,-1.389779,-2.893107,0.074686,-2.010805
5.999118,-6.84262,1.139061,-2.237009,0.182566,-1.66328
6.492257,-7.366714,0.12948,-1.23482,0.030544,-1.563753
6.190112,-7.563685,0.87031,-0.196118,-0.256478,-1.564673
5.796873,-7.315703,0.487127,0.543598,-0.522869,-1.469198
4.577728,-7.461426,0.493254,0.355023,-0.491019,-1.266714
3.978272,-8.438429,0.273756,0.040428,-0.296152,-1.038185
3.904796,-8.839608,0.159457,-0.049282,-0.182164,-0.892345
3.809717,-8.790689,0.216999,-0.242485,-0.091837,-0.8126
4.000007,-8.760196,0.838397,-0.420029,-0.033893,-0.775538
4.816286,-8.787083,1.1199,-0.395616,-0.086451,-0.770154
5.575914,-7.951474,0.864154,-0.369343,-0.184369,-0.827513
5.920454,-7.368078,0.584991,-0.387749,-0.22695,-0.827643
5.955951,-7.283868,0.486325,-0.411671,-0.213288,-0.75521
5.786236,-7.508159,0.406747,-0.426764,-0.214178,-0.718666
5.657616,-7.860912,0.365282,-0.412389,-0.228303,-0.721188
5.549926,-8.169996,0.316759,-0.379301,-0.221407,-0.657724
5.335386,-8.27938,0.263536,-0.438675,-0.198169,-0.598891
5.220561,-8.232439,0.063044,-0.530897,-0.184112,-0.591991
5.404723,-8.005244,-0.289871,-0.551274,-0.17114,-0.59877
5.53264,-7.837951,-0.392837,-0.44535,-0.142384,-0.617033
5.653215,-7.648637,-0.564072,-0.179009,-0.138865,-0.643744
5.925498,-7.395218,-0.498105,-0.029661,-0.119539,-0.682586
6.684499,-7.065881,0.042521,0.112941,-0.154395,-0.623018
6.712572,-6.981088,0.453938,0.220686,-0.244007,-0.533008
6.567637,-7.247748,0.649261,0.212423,-0.283976,-0.429667
6.394597,-7.778165,0.806688,0.121818,-0.314608,-0.299229
5.994805,-8.084082,0.566187,0.003446,-0.34641,-0.232708
5.601005,-8.200191,0.039596,-0.088669,-0.325545,-0.234883
5.426372,-8.094854,-0.416845,-0.144295,-0.268971,-0.302393
5.575268,-7.943357,-0.500345,-0.143464,-0.212986,-0.43736
5.999138,-7.843409,-0.638773,0.145664,-0.230914,-0.562266
6.156165,-7.226472,-0.856222,0.473559,-0.232706,-0.683703
6.407878,-6.656815,-0.404539,0.591479,-0.206689,-0.700019
6.652234,-6.579111,0.208096,0.557293,-0.224124,-0.610728
6.508399,-6.827473,0.299897,0.429131,-0.231302,-0.471403
6.207654,-7.069001,0.161806,0.237072,-0.190323,-0.303146
5.850221,-7.139794,-0.069235,-0.014104,-0.141838,-0.164113
5.745182,-7.496203,-0.250213,-0.202965,-0.083989,-0.075383
5.881077,-7.621751,-0.389855,-0.172207,-0.041358,-0.064925
6.140674,-7.425543,-0.394923,-0.114889,-0.01276,-0.11414
6.427968,-7.35028,-0.239177,0.002256,-0.025579,-0.198117
6.543661,-7.084473,-0.297165,0.203336,-0.044256,-0.329558
6.485488,-6.614306,-0.27768,0.25338,-0.048816,-0.418779
6.530036,-6.40929,-0.364254,0.19676,-0.057395,-0.418195
6.509488,-6.362941,-0.282789,0.081267,-0.003032,-0.340302
6.60862,-6.789154,0.065628,-0.005047,0.077088,-0.179601
6.497348,-7.095704,0.555378,-0.104754,0.071251,0.049586
6.158932,-7.690326,0.441099,-0.155393,0.013622,0.239305
6.006408,-8.02854,0.136215,-0.152012,0.021866,0.300709
6.041403,-8.133422,0.091584,-0.143787,0.014179,0.23229
6.257077,-8.147813,0.156718,-0.036341,-0.035444,0.036942
6.608347,-7.706151,0.167872,0.110916,-0.101462,-0.172294
6.852227,-7.178986,0.079249,0.238097,-0.15227,-0.326556
6.782503,-6.652292,-0.193206,0.32096,-0.157378,-0.35658
6.396189,-6.555453,-0.474316,0.328158,-0.131318,-0.27981
6.196728,-6.640418,-0.613175,0.214379,-0.037301,-0.1424
6.195649,-6.956807,-0.272573,0.110726,0.053103,0.021572
6.232424,-7.222883,-0.009964,0.072714,0.085758,0.142041
6.279965,-7.31369,-0.00444,0.060408,0.095251,0.208574
6.260959,-7.420414,0.042892,0.069196,0.111554,0.206419
6.264022,-7.447913,0.152488,0.070121,0.1007,0.150371
6.327962,-7.378067,0.225694,0.076461,0.078153,0.08601
6.354764,-7.352782,0.283856,0.108863,0.072573,0.051957
6.345046,-7.281791,0.259397,0.139881,0.072078,0.034632
6.42869,-7.198951,0.360711,0.116454,0.077141,0.057716
6.411279,-7.285209,0.529763,0.091603,0.084786,0.133548
6.197623,-7.511581,0.5407,0.053931,0.065646,0.199339
5.96102,-7.897809,0.44572,0.062922,0.073849,0.23453
5.900402,-8.125545,0.40192,0.163144,0.076654,0.213854
5.886246,-7.990955,0.398149,0.193809,0.062202,0.159758
6.029179,-8.012594,0.516802,0.191117,0.046916,0.095586
6.163759,-7.900674,0.684937,0.188187,0.019839,0.017385
6.270455,-7.759318,0.825773,0.162867,-0.010076,-0.015958
6.212757,-7.673298,0.741161,0.155481,-0.04244,-0.024672
6.022162,-7.589179,0.505703,0.080471,-0.05077,-0.01491
5.926151,-7.673454,0.359269,0.046855,-0.02807,-0.012538
5.918824,-7.779417,0.458839,0.031125,-0.004072,-0.020117
6.026067,-7.959387,0.728477,0.06081,-0.00434,-0.047041
6.178337,-7.93412,0.975235,0.09799,-0.049842,-0.081033
6.208626,-7.71836,0.817077,0.085917,-0.111602,-0.100952
6.10398,-7.68174,0.500569,0.076027,-0.119753,-0.113475
5.977841,-7.514895,0.269651,0.067577,-0.10867,-0.125375
5.957071,-7.439233,0.08201,0.008626,-0.073158,-0.118645
6.029331,-7.444081,0.163755,-0.038817,-0.024994,-0.115304
6.169899,-7.545924,0.423793,-0.071808,-0.003465,-0.093914
6.259113,-7.823915,0.609631,-0.04464,-0.03528,-0.074408
6.222575,-7.816011,0.582325,-0.048855,-0.064237,-0.092701
6.233574,-7.771355,0.519451,-0.096298,-0.085781,-0.119405
6.264129,-7.692213,0.438724,-0.102284,-0.097948,-0.158502
6.228006,-7.549304,0.283393,-0.070333,-0.108362,-0.19183
6.22,-7.366285,0.112608,-0.065045,-0.10427,-0.207468
6.217104,-7.309772,-0.002502,-0.054041,-0.076395,-0.198876
6.330877,-7.160294,-0.01011,-0.038077,-0.04852,-0.169742
6.342465,-7.141925,-0.014355,-0.022714,-0.029111,-0.147227
6.35835,-7.108463,-0.029128,-0.015616,-0.015335,-0.123966
6.329557,-7.086947,-0.096314,-0.032223,0.002615,-0.097504
6.374551,-7.130695,-0.007343,-0.019115,0.024506,-0.075377
6.534002,-7.000282,0.099638,0.017191,0.04308,-0.04581
6.677931,-6.892672,0.338659,0.024643,0.051002,0.019463
6.735828,-6.973275,0.459056,0.001847,0.045241,0.089495
6.631438,-7.186786,0.44734,-0.021043,0.039301,0.132488
6.450727,-7.54597,0.483364,-0.00563,0.016565,0.136127
6.340717,-7.55245,0.382868,0.021859,-0.006222,0.091955
6.308053,-7.523006,0.324435,0.001128,-0.000287,0.066686
6.330497,-7.609494,0.376604,-0.013557,-0.007224,0.035089
6.335004,-7.510556,0.272168,-0.025447,-0.026168,0.000926
6.338382,-7.42746,0.191417,-0.029901,-0.028929,-0.020785
6.390185,-7.420944,0.202563,0.007321,-0.024291,-0.030913
6.369738,-7.308777,0.132599,0.036699,-0.025116,-0.023625
6.367049,-7.248482,0.138312,0.046976,-0.008652,0.016081
6.38351,-7.352935,0.243249,0.030423,0.011767,0.052062
6.385137,-7.522235,0.39814,0.002434,0.011575,0.061736
6.442534,-7.602491,0.406926,0.001975,-0.008491,0.039054
6.397898,-7.631618,0.370966,-0.001922,-0.023737,0.004308
6.378226,-7.572868,0.285217,-0.006408,-0.033408,-0.030746
6.346019,-7.404919,0.121889,-0.017074,-0.028609,-0.04377
6.29913,-7.238869,-0.047556,-0.033594,-0.006476,-0.025079
6.290186,-7.206759,-0.11183,-0.025222,0.029195,0.007956
6.347121,-7.224256,0.066911,0.008823,0.051639,0.058157
6.46724,-7.367356,0.401773,0.001806,0.056598,0.092694
6.615652,-7.629266,0.687428,0.000018,0.02274,0.091054
6.560463,-7.755352,0.74247,0.004573,-0.028433,0.056526
6.39973,-7.67738,0.420303,-0.011432,-0.065849,0.019633
6.212319,-7.553963,0.055073,-0.027483,-0.054306,0.008346
6.143318,-7.385602,-0.110692,-0.032739,-0.026562,0.000289
6.214445,-7.248056,-0.11009,-0.05041,0.010823,0.007831
6.296308,-7.277282,0.036648,-0.045386,0.041892,0.021492
6.34055,-7.354217,0.234374,-0.017839,0.052167,0.031171
6.393018,-7.443955,0.359123,0.006994,0.03479,0.036823
6.354155,-7.47227,0.31416,0.014967,0.020047,0.042839
6.332229,-7.541727,0.255517,0.017844,0.022703,0.041447
6.449697,-7.541263,0.381165,0.052403,0.020515,0.027866
6.522797,-7.508204,0.553517,0.071402,0.001761,0.040294
6.492954,-7.515711,0.621738,0.058708,-0.019623,0.056915
6.394038,-7.644028,0.538544,0.015952,-0.03245,0.08249
6.265009,-7.757123,0.439393,-0.022579,-0.033933,0.090972
6.160585,-7.839561,0.266597,-0.03774,-0.03739,0.056613
6.125018,-7.786097,0.110757,-0.02675,-0.034669,0.002741
6.166284,-7.688271,0.079925,0.002488,-0.024865,-0.035866
6.207961,-7.513525,0.101696,0.023247,-0.018496,-0.061184
6.331851,-7.406486,0.186051,0.021284,-0.011239,-0.052161
6.444414,-7.335621,0.312669,0.016113,-0.00932,-0.013435
6.401986,-7.367253,0.30877,-0.002316,-0.014922,0.034914
6.339227,-7.479869,0.189318,-0.004231,-0.016777,0.05867
6.192344,-7.487516,0.044071,0.008395,-0.002687,0.069172
6.098766,-7.500504,-0.017811,0.007974,0.022479,0.07927
6.123031,-7.5574,0.107729,0.022112,0.049028,0.071704
6.17004,-7.589491,0.339373,0.034443,0.053004,0.062501
6.245013,-7.580034,0.389048,0.018135,0.039507,0.039382
6.250527,-7.594551,0.429959,0.021092,0.031388,0.020012
6.285617,-7.613615,0.416836,0.055412,0.014658,-0.000125
6.260414,-7.504006,0.39105,0.04556,0.001015,-0.007283
6.257002,-7.498141,0.384925,0.043168,-0.001277,0.006872
6.259775,-7.482288,0.407447,0.011347,0.001459,0.02016
6.387007,-7.513186,0.517382,-0.021404,-0.00002,0.03898
6.356345,-7.59349,0.548324,-0.021661,-0.014412,0.043287
6.252738,-7.636206,0.470655,-0.021912,-0.024935,0.033795
6.233327,-7.670699,0.393632,-0.015233,-0.027193,0.024972
6.19965,-7.695585,0.372434,-0.008217,-0.030576,0.013813
6.221044,-7.654802,0.32447,0.024466,-0.039243,-0.005017
6.105052,-7.577844,0.125754,0.039711,-0.041569,-0.009148
6.026062,-7.550169,-0.004526,0.046682,-0.025133,-0.013398
6.032917,-7.429611,0.028879,0.055048,-0.003022,-0.018443
6.190481,-7.339621,0.182513,0.033253,0.014684,-0.014548
6.324276,-7.396755,0.387643,0.014725,0.019197,-0.007616
6.421041,-7.425663,0.498838,-0.006912,0.00191,-0.011689
6.38561,-7.503015,0.460646,-0.009545,-0.015171,-0.00569
6.319674,-7.559388,0.353421,-0.019922,-0.020688,-0.000596
6.288103,-7.588675,0.288916,-0.017929,-0.017867,-0.004605
6.248624,-7.501133,0.226913,-0.016632,-0.013461,-0.004224
6.185776,-7.437308,0.155223,-0.022618,-0.004504,0.008331
6.267044,-7.329722,0.141097,-0.018036,0.011857,0.016606
6.362313,-7.354751,0.297171,-0.012899,0.018094,0.023133
6.420966,-7.356656,0.394773,0.00271,0.00564,0.022858
6.423884,-7.474388,0.440533,0.029053,-0.019434,0.020183
6.338559,-7.494646,0.329118,0.02785,-0.035753,0.008001
6.201716,-7.542315,0.209047,0.027435,-0.039572,0.00213
6.090112,-7.552713,0.068166,0.030827,-0.030784,0.006598
6.082716,-7.539135,0.012585,0.023998,-0.003582,0.008189
6.139646,-7.453908,0.039957,0.016843,0.021994,0.007327
6.240868,-7.416614,0.163444,0.024786,0.040968,0.013452
6.309694,-7.374383,0.28977,0.011957,0.044596,0.02734
6.382398,-7.470538,0.396794,-0.00083,0.042454,0.039261
6.369112,-7.515723,0.508403,-0.016797,0.032755,0.04738
6.33939,-7.621116,0.465472,-0.030196,0.019942,0.055753
6.201455,-7.643502,0.344615,-0.033843,0.015062,0.044719
6.105249,-7.654699,0.231752,-0.029072,0.012064,0.034299
6.089791,-7.602598,0.174217,-0.005937,0.017837,0.013771
6.163268,-7.584064,0.270253,0.040572,0.028922,-0.004495
6.235251,-7.541832,0.359923,0.061221,0.022815,-0.00236
6.268693,-7.441417,0.31225,0.057586,0.017194,0.002431
6.30559,-7.460233,0.336151,0.047106,0.024738,0.016176
6.336108,-7.480542,0.418556,0.037558,0.02034,0.01959
6.351855,-7.509947,0.496609,0.029619,0.01206,0.020039
6.296859,-7.544921,0.481538,0.014215,-0.001734,0.018361
6.150293,-7.588678,0.454799,-0.010579,-0.009969,0.019965
6.141257,-7.620206,0.363585,-0.03374,-0.004022,0.029515
6.191318,-7.706091,0.370394,-0.068587,0.005525,0.037403
6.25872,-7.761121,0.457142,-0.055362,-0.003099,0.031764
6.271794,-7.748083,0.392955,-0.038815,-0.013787,0.016211
6.223742,-7.731579,0.351916,-0.038742,-0.025804,-0.006107
6.219354,-7.682304,0.282477,-0.028584,-0.028729,-0.023176
6.170268,-7.599939,0.209251,-0.014892,-0.02763,-0.033097
6.156617,-7.45278,0.178238,-0.008259,-0.023735,-0.032586
6.224813,-7.419395,0.1565,0.006216,-0.019964,-0.017262
6.281364,-7.404898,0.255394,0.002856,-0.011126,-0.008616
6.331001,-7.422251,0.353911,-0.013503,-0.002955,0.004215
6.320104,-7.557347,0.449667,-0.043657,-0.00986,0.007761
6.288539,-7.641465,0.431925,-0.047055,-0.023801,0.005523
6.208512,-7.613163,0.319898,-0.044962,-0.027466,0.005129
6.216414,-7.584281,0.248253,-0.037052,-0.021751,0.009134
6.168364,-7.548793,0.180785,-0.018537,-0.023682,0.015304
6.104501,-7.524718,0.051377,-0.005151,-0.025663,0.007748
6.045281,-7.503211,-0.023955,0.014246,-0.001524,0.006141
6.034594,-7.517124,0.062325,0.029004,0.014483,0.000423
6.044981,-7.543948,0.10088,0.05196,0.030304,0.001305
6.034315,-7.540482,0.116593,0.046346,0.049194,0.014439
6.132312,-7.514498,0.265083,0.025223,0.063707,0.028017
6.316821,-7.50979,0.442223,-0.013412,0.064878,0.034204
